Version;Date_of_report;Date_measurement;RWZI_AWZI_code;RWZI_AWZI_name;RNA_flow_per_100000
2;2022-03-02;2022-01-30;11006;Uithoorn;196193954945258
2;2022-03-02;2022-01-30;1024;Ulrum;99589518939141
2;2022-03-02;2022-01-30;1045;Veendam;56702693759599
2;2022-03-02;2022-01-29;1040;Vriescheloo;58252938955249
2;2022-03-02;2022-01-30;1040;Vriescheloo;55492291290702
2;2022-03-02;2022-01-30;10012;De Meern;87808515778873
2;2022-03-02;2022-01-30;28005;Dinther;47799819387119
2;2022-03-02;2022-01-29;9012;Geldermalsen;110626780476461
2;2022-03-02;2022-01-30;10036;Houten;45242202743699
2;2022-03-02;2022-01-29;16009;Kortenoord;100025687422709
2;2022-03-02;2022-01-30;29003;Land Van Cuijk;45409261882910
2;2022-03-02;2022-01-30;10024;Montfoort;200907923930779
2;2022-03-02;2022-01-30;15004;Nieuwe Waterweg;56613706151927
2;2022-03-02;2022-01-30;10028;Nieuwegein;110679539198284
2;2022-03-02;2022-01-28;29002;Oijen;85022372497263
2;2022-03-02;2022-01-30;10032;Oudewater;129786298530685
2;2022-03-02;2022-01-29;27008;S Hertogenbosch;59753916518290
2;2022-03-02;2022-01-30;17005;Stolwijk;50708422983244
2;2022-03-02;2022-01-28;30022;Susteren;60261785023897
2;2022-03-02;2022-01-30;30022;Susteren;82100567665100
2;2022-03-02;2022-01-30;10009;Utrecht;160507820998906
2;2022-03-02;2022-01-28;30017;Venlo;36771896751528
2;2022-03-02;2022-01-30;30017;Venlo;57131665736316
2;2022-03-02;2022-01-29;25003;Waalwijk;183161744451166
2;2022-03-02;2022-01-29;25014;Waspik;85398785411889
2;2022-03-02;2022-01-29;11010;Weesp;80018504873686
2;2022-03-02;2022-01-30;1041;Wehe Den Hoorn;52531385763809
2;2022-03-02;2022-01-28;12021;Wervershoof;154905924327143
2;2022-03-02;2022-01-28;18006;Westerschouwen;68698508000732
2;2022-03-02;2022-01-29;31005;Westpoort;172173556090692
2;2022-03-02;2022-01-28;12025;Wieringermeer;59913461022146
2;2022-03-02;2022-01-28;20011;Willem Annapolder;76354050258851
2;2022-03-02;2022-01-30;1030;Winsum;74652581316728
2;2022-03-02;2022-01-28;10020;Woudenberg;41432350564163
2;2022-03-02;2022-01-30;12010;Zaandam-Oost;180333096354925
2;2022-03-02;2022-01-30;10001;Zeist;56248541771859
2;2022-03-02;2022-01-30;1025;Zuidhorn;78677862902115
2;2022-03-02;2022-01-27;2037;Warns;249212968868564
2;2022-03-02;2022-01-31;1045;Veendam;156188394987638
2;2022-03-02;2022-01-31;10021;Veenendaal;683635071061257
2;2022-03-02;2022-01-31;4017;Vollenhove;75641297018628
2;2022-03-02;2022-01-31;5014;Vroomshoop;229708437302860
2;2022-03-02;2022-01-31;10020;Woudenberg;162838000770124
2;2022-03-02;2022-01-31;4026;Zwolle;266627543754285
2;2022-03-02;2022-01-31;28003;Aarle-Rixtel;618495469418690
2;2022-03-02;2022-01-31;13049;Alphen Kerk En Zanen;127975176318073
2;2022-03-02;2022-01-31;17004;Ammerstol;130190180239990
2;2022-03-02;2022-01-31;9013;Asperen;78570498452469
2;2022-03-02;2022-01-31;9031;Beesd;160146013406420
2;2022-03-02;2022-01-31;10025;Bunnik;155174766670505
2;2022-03-02;2022-01-31;10003;De Bilt;101682422032554
2;2022-03-02;2022-01-31;15007;De Groote Lucht;364440976213139
2;2022-03-02;2022-01-31;10012;De Meern;229589834618489
2;2022-03-02;2022-01-31;10008;Driebergen;104734448236240
2;2022-03-02;2022-01-31;27003;Eindhoven;439913766880138
2;2022-03-02;2022-01-31;17048;Goedereede;219692575675063
2;2022-03-02;2022-01-31;13039;Gouda;304175950541292
2;2022-03-02;2022-01-31;16011;Groenedijk;154379858677467
2;2022-03-02;2022-01-31;17065;Groot-Ammers;234369204738708
2;2022-03-02;2022-01-31;9040;Haaften;198792289164468
2;2022-03-02;2022-01-31;27009;Haaren;162532184801331
2;2022-03-02;2022-01-31;13012;Haarlem Schalkwijk;253067690925777
2;2022-03-02;2022-01-31;27005;Hapert;149519872679526
2;2022-03-02;2022-01-31;13004;Heemstede;244637904380460
2;2022-03-02;2022-01-31;17041;Hellevoetsluis;91165787555361
2;2022-03-02;2022-01-31;17070;Hoogvliet;126452684532538
2;2022-03-02;2022-01-31;10036;Houten;128720800197429
2;2022-03-02;2022-01-31;25020;Kaatsheuvel;146598607610635
2;2022-03-02;2022-01-31;16009;Kortenoord;167696329293739
2;2022-03-02;2022-01-31;24002;Kloosterzande;111168140496879
2;2022-03-02;2022-01-28;17044;Dordrecht;180798992999223
2;2022-03-02;2022-01-18;30003;Limmel;82880564225344
2;2022-03-02;2022-01-18;7020;Nieuwgraaf;68591868348741
2;2022-03-02;2022-01-18;7021;Olburgen;83329196165982
2;2022-03-02;2022-01-18;1027;Oude Pekela;101150187406833
2;2022-03-02;2022-01-18;7014;Ruurlo;119495178455270
2;2022-03-02;2022-01-18;3027;Smilde;54624889864088
2;2022-03-02;2022-01-18;1008;Stadskanaal;47529879922740
2;2022-03-02;2022-01-18;4020;Steenwijk;91370354048047
2;2022-03-02;2022-01-18;8025;Terwolde;36195555687343
2;2022-03-02;2022-01-18;7017;Varsseveld;37711496600652
2;2022-03-02;2022-01-18;30020;Venray;87181255579932
2;2022-03-02;2022-01-25;5025;Den Ham;35266905420528
2;2022-03-02;2022-01-25;3032;Dieverbrug;68697931637060
2;2022-03-02;2022-01-31;5023;Nijverdal;185185445682277
2;2022-03-02;2022-01-30;4020;Steenwijk;69468128449835
2;2022-03-02;2022-01-30;25029;Willemstad;244814483586200
2;2022-03-02;2022-01-29;1046;Bellingwolde;32779107912432
2;2022-03-02;2022-01-24;25026;Baarle-Nassau;201776414324914
2;2022-03-02;2022-01-24;17068;Berkenwoude;160412485889213
2;2022-03-02;2022-01-30;12013;Geestmerambacht;241898685487561
2;2022-03-02;2022-01-30;9040;Haaften;263675265323088
2;2022-03-02;2022-01-29;11004;Hilversum;324496819400314
2;2022-03-02;2022-01-30;11012;Huizen;265580595371805
2;2022-03-02;2022-02-01;10027;Amersfoort;259124284418244
2;2022-03-02;2022-02-01;8019;Bennekom;156699843300958
2;2022-03-02;2022-02-01;3034;Coevorden;193035183263422
2;2022-03-02;2022-02-01;8021;Ede;212934676838856
2;2022-03-02;2022-02-01;3022;Emmen;171976392453200
2;2022-03-02;2022-02-01;4018;Heino;40815360249169
2;2022-03-02;2022-02-01;8005;Nijkerk;215074366757524
2;2022-03-02;2022-01-31;17011;Ridderkerk;201635110178137
2;2022-03-02;2022-01-31;17057;Rozenburg;222090111963687
2;2022-03-02;2022-02-01;7014;Ruurlo;47547020666719
2;2022-03-02;2022-01-31;27010;Sint-Oedenrode;89595458902810
2;2022-03-02;2022-01-31;26005;Sleeuwijk;136824576314673
2;2022-03-02;2022-01-31;17052;Sliedrecht;113503890024999
2;2022-03-02;2022-02-01;3027;Smilde;103258370231449
2;2022-03-02;2022-02-01;10010;Soest;130702554599457
2;2022-03-02;2022-01-31;17043;Strijen;128297968640287
2;2022-03-02;2022-01-31;32002;Tilburg;154494029982254
2;2022-03-02;2022-01-28;20009;Waarde;118119107937978
2;2022-03-02;2022-01-30;13044;Zwaanshoek;255655199333307
2;2022-03-02;2022-01-31;6005;Almere;268960852267231
2;2022-03-02;2022-01-31;3010;Assen;100791151826616
2;2022-03-02;2022-01-31;3001;Beilen;68806804510613
2;2022-03-02;2022-01-31;1046;Bellingwolde;33877895690402
2;2022-03-02;2022-01-31;4025;Dalfsen;142062172037410
2;2022-03-02;2022-01-31;3033;Echten;76655780056102
2;2022-03-02;2022-01-31;33001;Foxhol;92879342026427
2;2022-03-02;2022-01-31;3031;Gieten;94992700468453
2;2022-03-02;2022-01-31;1008;Stadskanaal;62482629587295
2;2022-03-02;2022-01-31;19003;Tholen;371677459488750
2;2022-03-02;2022-02-01;8022;Apeldoorn;103155658113801
2;2022-03-02;2022-02-01;30007;Bosscherveld;151948217752305
2;2022-03-02;2022-02-01;18009;De Verseput;293621790235410
2;2022-03-02;2022-02-01;3033;Echten;127822393191124
2;2022-03-02;2022-02-01;8009;Elburg;174193654338623
2;2022-03-02;2022-02-01;8017;Epe;127734351726370
2;2022-03-02;2022-02-01;8026;Hattem;198478629200344
2;2022-03-02;2022-02-01;24001;Hulst;178725199093639
2;2022-03-02;2022-02-01;30014;Kerkrade;254641589156761
2;2022-03-02;2022-02-01;1029;Leek;75808826283802
2;2022-03-02;2022-02-01;30003;Limmel;122671863313829
2;2022-03-02;2022-02-01;5025;Den Ham;222485423325632
2;2022-03-02;2022-02-01;18007;Mastgat;245830056032107
2;2022-03-02;2022-02-01;30018;Meijel;105785820734028
2;2022-03-02;2022-02-01;4006;Olst;200156477389861
2;2022-03-02;2022-02-01;4016;Ommen;125739651022472
2;2022-03-02;2022-02-01;22012;Oostburg;230579253953372
2;2022-03-02;2022-02-01;1027;Oude Pekela;69889546880333
2;2022-03-02;2022-02-01;22008;Retranchement;58423999185533
2;2022-03-02;2022-02-01;30024;Roermond;90745909283130
2;2022-03-02;2022-02-01;30011;Simpelveld;118062392558253
2;2022-03-02;2022-02-01;19001;Sint Maartensdijk;178735519329715
2;2022-03-02;2022-02-01;4020;Steenwijk;117701474275648
2;2022-03-02;2022-02-01;30021;Stein;331102986574228
2;2022-03-02;2022-02-01;30022;Susteren;189652402388464
2;2022-03-02;2022-02-01;3001;Beilen;59848264996184
2;2022-03-02;2022-02-01;23002;Terneuzen;151687553096472
2;2022-03-02;2022-02-01;2026;Terschelling;63085375742257
2;2022-03-02;2022-02-01;8025;Terwolde;183197066851453
2;2022-03-02;2022-02-01;30020;Venray;55000550021035
2;2022-03-02;2022-02-01;5014;Vroomshoop;249155348161190
2;2022-03-02;2022-01-27;14002;Woerden;1067399334384021
2;2022-03-02;2022-01-27;20009;Waarde;138989300405652
2;2022-03-02;2022-01-31;5019;Almelo-Vissedijk;188752028984012
2;2022-03-02;2022-01-31;5011;Denekamp;227180382264822
2;2022-03-02;2022-01-31;5002;Enschede;520571478944642
2;2022-03-02;2022-01-31;5003;Glanerbrug;124778107513259
2;2022-03-02;2022-01-31;5016;Goor;169388890702255
2;2022-03-02;2022-01-31;5015;Losser;376935697838541
2;2022-03-02;2022-02-01;7017;Varsseveld;118433563454924
2;2022-03-02;2022-01-31;5018;Ootmarsum;102563131453524
2;2022-03-02;2022-01-31;5005;Tubbergen;128144385087380
2;2022-03-02;2022-01-31;5004;Vriezenveen;141849730603645
2;2022-03-02;2022-02-01;12006;Alkmaar;842753969197715
2;2022-03-02;2022-02-01;2020;Ameland;179142336389817
2;2022-03-02;2022-02-01;11005;Amstelveen;271618804901325
2;2022-03-02;2022-02-01;1046;Bellingwolde;137358856588571
2;2022-03-02;2022-02-01;12022;Beverwijk;237436511183970
2;2022-03-02;2022-02-01;11008;Blaricum;133039427172574
2;2022-03-02;2022-02-01;22013;Breskens;92133277367324
2;2022-03-02;2022-02-01;8023;Brummen;185970388360626
2;2022-03-02;2022-02-01;4025;Dalfsen;161423475585746
2;2022-03-02;2022-02-01;12023;Den Helder;322886042070503
2;2022-03-02;2022-02-01;3032;Dieverbrug;52395073517191
2;2022-03-02;2022-02-01;3030;Eelde;94985204209853
2;2022-03-02;2022-02-01;1034;Feerwerd;55346533353391
2;2022-03-02;2022-02-01;33001;Foxhol;182418169922802
2;2022-03-02;2022-02-01;1031;Gaarkeuken;76053096142790
2;2022-03-02;2022-02-01;1033;Garmerwolde;126858914824320
2;2022-03-02;2022-02-01;4005;Genemuiden;164052805331047
2;2022-03-02;2022-02-01;4024;Hardenberg;166614219625019
2;2022-03-02;2022-02-01;8016;Heerde;159272963925981
2;2022-03-02;2022-02-01;12001;Heiloo;225091006289426
2;2022-03-02;2022-01-28;30011;Simpelveld;141996350841183
2;2022-03-02;2022-02-01;30016;Heugem;144588345449768
2;2022-03-02;2022-02-01;30015;Hoensbroek;203905628312476
2;2022-03-02;2022-02-01;1026;Hoogezand;87520886909355
2;2022-03-02;2022-02-01;4023;Kampen;182796618926715
2;2022-03-02;2022-02-01;12016;Katwoude;190916627646769
2;2022-03-02;2022-01-31;16010;Kralingseveer;180337189647551
2;2022-03-02;2022-02-01;12026;Oosthuizen;101106714010073
2;2022-03-02;2022-02-01;10034;Ronde Venen;139974081830477
2;2022-03-02;2022-02-01;1038;Scheve Klap;93314470566258
2;2022-03-02;2022-02-01;2041;Schiermonnikoog;11446240177698
2;2022-03-02;2022-02-01;1008;Stadskanaal;136195557600987
2;2022-03-02;2022-02-01;1010;Ter Apel;185218650745305
2;2022-03-02;2022-01-31;10009;Utrecht;269956071711028
2;2022-03-02;2022-02-01;10021;Veenendaal;244889044838186
2;2022-03-02;2022-02-01;30017;Venlo;59348426672873
2;2022-03-02;2022-01-31;28006;Vinkel;132876248466456
2;2022-03-02;2022-02-01;2040;Vlieland;358908307019351
2;2022-03-02;2022-02-01;4017;Vollenhove;109473178901152
2;2022-03-02;2022-02-01;21001;Walcheren;160324364951150
2;2022-03-02;2022-02-01;30005;Weert;166140280735981
2;2022-03-02;2022-02-01;11010;Weesp;208507759172450
2;2022-03-02;2022-02-01;7006;Wehl;65916311891253
2;2022-03-02;2022-02-01;12021;Wervershoof;224166024085816
2;2022-03-02;2022-02-01;18006;Westerschouwen;105535632616038
2;2022-03-02;2022-02-01;12025;Wieringermeer;32692978084167
2;2022-03-02;2022-02-01;30019;Wijlre;273996972007221
2;2022-03-02;2022-02-01;20011;Willem Annapolder;350675450209407
2;2022-03-02;2022-01-31;25029;Willemstad;164114737317533
2;2022-03-02;2022-02-01;7016;Winterswijk;102720235590696
2;2022-03-02;2022-01-31;14002;Woerden;328922874765786
2;2022-03-02;2022-02-01;10020;Woudenberg;131597082340128
2;2022-03-02;2022-02-01;12010;Zaandam-Oost;472060786992577
2;2022-03-02;2022-02-01;7019;Zutphen;58731729824070
2;2022-03-02;2022-01-31;17078;Zwijndrecht;120678573678602
2;2022-03-02;2022-02-01;4026;Zwolle;286343013644496
2;2022-03-02;2022-01-27;9019;Culemborg;153735040680253
2;2022-03-02;2022-01-28;13010;Haarlem Waarderpolder;240377082905218
2;2022-03-02;2022-01-31;17067;Haastrecht;51587747724338
2;2022-03-02;2022-01-31;25025;Halsteren;48809436535508
2;2022-03-02;2022-02-01;7002;Aalten;99761123643785
2;2022-03-02;2022-02-01;7018;Dinxperlo;200290296902161
2;2022-03-02;2022-01-31;25023;Dongemond;148020141077907
2;2022-03-02;2022-02-01;7022;Etten;223893651997545
2;2022-03-02;2022-02-01;7023;Haarlo;115921577222689
2;2022-03-02;2022-02-01;15008;Harnaschpolder;218729056597035
2;2022-03-02;2022-02-01;4022;Holten;92803452815294
2;2022-03-02;2022-02-01;15005;Houtrust;645699884332751
2;2022-03-02;2022-01-31;29003;Land Van Cuijk;169734274293836
2;2022-03-02;2022-01-31;17063;Leerdam;97153647900603
2;2022-03-02;2022-01-31;14003;Leidsche Rijn;294365254050975
2;2022-03-02;2022-02-01;7015;Lichtenvoorde;127926114708639
2;2022-03-02;2022-01-31;13034;Lisse;272436925171070
2;2022-03-02;2022-01-31;10038;Lopik;124009178511182
2;2022-03-02;2022-01-31;17055;Middelharnis;100284150704658
2;2022-03-02;2022-01-31;9042;Millingen Aan De Rijn;100808247804100
2;2022-03-02;2022-01-31;10024;Montfoort;187048581386240
2;2022-03-02;2022-02-01;7020;Nieuwgraaf;300108855090882
2;2022-03-02;2022-01-31;13038;Nieuwveen;103006295266872
2;2022-03-02;2022-01-31;25017;Nieuwveer;194415260858090
2;2022-03-02;2022-01-31;15004;Nieuwe Waterweg;328285671627969
2;2022-03-02;2022-01-31;10028;Nieuwegein;94893196742814
2;2022-03-02;2022-01-31;9024;Nijmegen;220545076312173
2;2022-03-02;2022-01-31;17066;Numansdorp;194618511122139
2;2022-03-02;2022-01-31;29002;Oijen;287132290912335
2;2022-03-02;2022-01-31;17040;Oostvoorne;110438545941748
2;2022-03-02;2022-01-31;25008;Ossendrecht;173524006001165
2;2022-03-02;2022-01-31;17056;Oude Tonge;113465651390904
2;2022-03-02;2022-01-31;10032;Oudewater;141962037179612
2;2022-03-02;2022-01-31;17013;Papendrecht;189992108021176
2;2022-03-02;2022-01-31;17054;Piershil;202596754282302
2;2022-03-02;2022-01-31;25012;Putte;167060506600604
2;2022-03-02;2022-01-31;10035;Rhenen;106294741134485
2;2022-03-02;2022-01-31;25001;Rijen;281413814036079
2;2022-03-02;2022-01-24;30025;Gennep;119291469375201
2;2022-03-02;2022-02-01;13035;Alphen Noord;237289036286462
2;2022-03-02;2022-02-01;25021;Bath;183184256966520
2;2022-03-02;2022-02-01;17002;Bergambacht;153243422456439
2;2022-03-02;2022-02-01;13042;Bodegraven;113309071635875
2;2022-03-02;2022-02-01;25019;Chaam;122510636310328
2;2022-03-02;2022-02-01;9026;Dodewaard;147995122939642
2;2022-03-02;2022-02-01;25023;Dongemond;234625820196182
2;2022-03-02;2022-02-01;13039;Gouda;256732532052847
2;2022-03-02;2022-02-01;16011;Groenedijk;260121897948122
2;2022-03-02;2022-02-01;13012;Haarlem Schalkwijk;444568649524224
2;2022-03-02;2022-02-01;17067;Haastrecht;137824543414256
2;2022-03-02;2022-02-01;25025;Halsteren;156847253485494
2;2022-03-02;2022-02-01;17026;Hardinxveld-Giessendam;77566228138497
2;2022-03-02;2022-02-01;25027;Lage Zwaluwe;91480024256190
2;2022-03-02;2022-02-01;13041;Katwijk;250269699191975
2;2022-03-02;2022-02-01;16009;Kortenoord;163300477797357
2;2022-03-02;2022-02-01;16010;Kralingseveer;136206155206476
2;2022-03-02;2022-02-01;13047;Nieuwe Wetering;186188843449067
2;2022-03-02;2022-02-01;13038;Nieuwveen;161264728347535
2;2022-03-02;2022-02-01;25017;Nieuwveer;203436973984653
2;2022-03-02;2022-02-01;25008;Ossendrecht;25056278900037
2;2022-03-02;2022-02-01;17052;Sliedrecht;187669857682871
2;2022-03-02;2022-02-01;17005;Stolwijk;166384314380480
2;2022-03-02;2022-02-01;13003;Velsen;646454114169920
2;2022-03-02;2022-01-27;13003;Velsen;157979085736113
2;2022-03-02;2022-02-01;12019;Stolpen;110192054934666
2;2022-03-02;2022-02-01;8011;Harderwijk;190768546988296
2;2022-03-02;2022-02-01;31005;Westpoort;252214262563020
2;2022-03-02;2022-02-01;12018;Wieringen;112713153841043
2;2022-03-02;2022-02-01;28003;Aarle-Rixtel;226281271778853
2;2022-03-02;2022-02-01;13049;Alphen Kerk En Zanen;338180320510729
2;2022-03-02;2022-02-01;17004;Ammerstol;156036156868739
2;2022-03-02;2022-02-01;28002;Asten;86337803803927
2;2022-03-02;2022-02-01;25026;Baarle-Nassau;239623726195614
2;2022-03-02;2022-02-01;17079;Barendrecht;135279501422282
2;2022-03-02;2022-02-01;27011;Biest-Houtakker;70152005484517
2;2022-03-02;2022-02-01;27004;Boxtel;196335029711131
2;2022-03-02;2022-02-01;10031;Breukelen;211631718521813
2;2022-03-02;2022-02-01;10003;De Bilt;216788079407585
2;2022-03-02;2022-02-01;17053;De Groote Zaag;208056671861606
2;2022-03-02;2022-02-01;17074;Den Bommel;214609597330601
2;2022-03-02;2022-02-01;17061;Dokhaven;449375205491523
2;2022-03-02;2022-02-01;17044;Dordrecht;185988828371706
2;2022-03-02;2022-02-01;28005;Dinther;100107522739954
2;2022-03-02;2022-02-01;9038;Gendt;106153647940294
2;2022-03-02;2022-02-01;17048;Goedereede;175957960249333
2;2022-03-02;2022-02-01;9037;Gorinchem;135297529473151
2;2022-03-02;2022-02-01;17065;Groot-Ammers;187917129038132
2;2022-03-02;2022-02-01;9040;Haaften;128035487573797
2;2022-03-02;2022-02-01;27009;Haaren;96928640395641
2;2022-03-02;2022-02-01;17062;Heenvliet;140324041791897
2;2022-03-02;2022-02-01;17041;Hellevoetsluis;174477749447600
2;2022-03-02;2022-01-19;6004;Lelystad;224541433779780
2;2022-03-02;2022-01-20;30020;Venray;126018132935441
2;2022-03-02;2022-01-20;9041;Zaltbommel;169831306015958
2;2022-03-02;2022-01-21;3022;Emmen;219995823586001
2;2022-03-02;2022-01-23;30003;Limmel;121290245364755
2;2022-03-02;2022-01-27;2016;Wolvega;128294334827691
2;2022-03-02;2022-01-27;9041;Zaltbommel;455326911863310
2;2022-03-02;2022-01-31;8023;Brummen;492271640289967
2;2022-03-02;2022-01-31;15005;Houtrust;654502016914942
2;2022-03-02;2022-02-02;7002;Aalten;30287231559141
2;2022-03-02;2022-02-02;7018;Dinxperlo;134348428108608
2;2022-03-02;2022-02-02;7022;Etten;98712153884091
2;2022-03-02;2022-01-28;30020;Venray;37642911284417
2;2022-03-02;2022-01-30;30020;Venray;81816155812933
2;2022-03-02;2022-01-28;30005;Weert;89136853436535
2;2022-03-02;2022-01-30;12018;Wieringen;96922614631159
2;2022-03-02;2022-01-30;6006;Zeewolde;180854425810607
2;2022-03-02;2022-01-31;25019;Chaam;62859653796015
2;2022-03-02;2022-01-31;17005;Stolwijk;152711587629282
2;2022-03-02;2022-02-01;3014;Meppel;125303322891570
2;2022-03-02;2022-02-01;30013;Rimburg;359412369875973
2;2022-03-02;2022-02-01;17070;Hoogvliet;352647450615035
2;2022-03-02;2022-02-01;10036;Houten;187516267177632
2;2022-03-02;2022-02-01;25020;Kaatsheuvel;229510081029114
2;2022-03-02;2022-02-01;29003;Land Van Cuijk;50924716282010
2;2022-03-02;2022-02-01;13033;Leiden Zuid-West;146216295054355
2;2022-03-02;2022-02-01;14003;Leidsche Rijn;179475112578707
2;2022-03-02;2022-02-01;13030;Leimuiden;130854928751679
2;2022-03-02;2022-02-01;10038;Lopik;156535863728381
2;2022-03-02;2022-02-01;17055;Middelharnis;107862616935751
2;2022-03-02;2022-02-01;9042;Millingen Aan De Rijn;94399050639455
2;2022-03-02;2022-02-01;10024;Montfoort;374012643877939
2;2022-03-02;2022-02-01;10028;Nieuwegein;180676561455493
2;2022-03-02;2022-02-01;17066;Numansdorp;124471159331984
2;2022-03-02;2022-02-01;29002;Oijen;322582616579431
2;2022-03-02;2022-02-01;17040;Oostvoorne;524708517524999
2;2022-03-02;2022-02-01;17056;Oude Tonge;150162209542681
2;2022-03-02;2022-02-01;10032;Oudewater;185201704167320
2;2022-03-02;2022-02-01;17054;Piershil;175357320484592
2;2022-03-02;2022-02-01;25012;Putte;187362380708289
2;2022-03-02;2022-02-01;10035;Rhenen;223242531134539
2;2022-03-02;2022-02-01;17011;Ridderkerk;280323802832591
2;2022-03-02;2022-02-01;17057;Rozenburg;352549773396524
2;2022-03-02;2022-02-01;27008;S Hertogenbosch;175072285316176
2;2022-03-02;2022-02-01;27010;Sint-Oedenrode;123982804925735
2;2022-03-02;2022-02-01;27006;Soerendonk;98754063937225
2;2022-03-02;2022-02-01;17077;Spijkenisse;300318907769855
2;2022-03-02;2022-01-31;27011;Biest-Houtakker;63368986429436
2;2022-03-02;2022-01-31;17074;Den Bommel;101701430037591
2;2022-03-02;2022-01-31;28005;Dinther;370804172770280
2;2022-03-02;2022-01-31;9039;Dreumel;76648290317612
2;2022-03-02;2022-02-02;4005;Genemuiden;247961577599663
2;2022-03-02;2022-02-02;7023;Haarlo;84867115695830
2;2022-03-02;2022-02-02;4024;Hardenberg;158047384224122
2;2022-03-02;2022-02-02;4022;Holten;109641678371509
2;2022-03-02;2022-02-02;4023;Kampen;327343690794761
2;2022-03-02;2022-02-02;7015;Lichtenvoorde;92144944677557
2;2022-03-02;2022-02-02;7020;Nieuwgraaf;238643673392648
2;2022-03-02;2022-02-02;8005;Nijkerk;263467600350444
2;2022-03-02;2022-02-02;4016;Ommen;372765088441853
2;2022-03-02;2022-02-02;3028;Sleen;22398274243657
2;2022-03-02;2022-02-02;3027;Smilde;46277923534825
2;2022-03-02;2022-02-02;10010;Soest;230986910111251
2;2022-03-02;2022-02-02;4020;Steenwijk;137045584587776
